,SOLV_PARAM_s_g,SOLV_PARAM_b_g,SOLV_PARAM_e_g,SOLV_PARAM_l_g,SOLV_PARAM_a_g,SOLV_PARAM_c_g,SOLV_PARAM_visc at 298 K (cP),SOLV_PARAM_dielectric constant,Tanimoto_Similarity,DIPOLE_gasteiger,DIPOLE_mmff94,DIPOLE_eem2015bm,MIX_dGsolv298(kJ/mol),MIX_dHsolv298(kJ/mol),MIX_dSsolv298(kJ/mol/K),MIX_logK,MIX_logP,SOLUTE_PARAM_E_GC,SOLUTE_PARAM_S_GC,SOLUTE_PARAM_A_GC,SOLUTE_PARAM_B_GC,SOLUTE_PARAM_L_GC,SOLUTE_PARAM_V_GC,SOLUTE_PARAM_E_ML,SOLUTE_PARAM_S_ML,SOLUTE_PARAM_A_ML,SOLUTE_PARAM_B_ML,SOLUTE_PARAM_L_ML,SOLUTE_PARAM_V_ML,RDKIT_MaxAbsEStateIndex,RDKIT_MaxEStateIndex,RDKIT_MinAbsEStateIndex,RDKIT_MinEStateIndex,RDKIT_qed,RDKIT_SPS,RDKIT_MolWt,RDKIT_HeavyAtomMolWt,RDKIT_ExactMolWt,RDKIT_NumValenceElectrons,RDKIT_NumRadicalElectrons,RDKIT_MaxPartialCharge,RDKIT_MinPartialCharge,RDKIT_MaxAbsPartialCharge,RDKIT_MinAbsPartialCharge,RDKIT_FpDensityMorgan1,RDKIT_FpDensityMorgan2,RDKIT_FpDensityMorgan3,RDKIT_BCUT2D_MWHI,RDKIT_BCUT2D_MWLOW,RDKIT_BCUT2D_CHGHI,RDKIT_BCUT2D_CHGLO,RDKIT_BCUT2D_LOGPHI,RDKIT_BCUT2D_LOGPLOW,RDKIT_BCUT2D_MRHI,RDKIT_BCUT2D_MRLOW,RDKIT_AvgIpc,RDKIT_BalabanJ,RDKIT_BertzCT,RDKIT_Chi0,RDKIT_Chi0n,RDKIT_Chi0v,RDKIT_Chi1,RDKIT_Chi1n,RDKIT_Chi1v,RDKIT_Chi2n,RDKIT_Chi2v,RDKIT_Chi3n,RDKIT_Chi3v,RDKIT_Chi4n,RDKIT_Chi4v,RDKIT_HallKierAlpha,RDKIT_Ipc,RDKIT_Kappa1,RDKIT_Kappa2,RDKIT_Kappa3,RDKIT_LabuteASA,RDKIT_PEOE_VSA1,RDKIT_PEOE_VSA10,RDKIT_PEOE_VSA11,RDKIT_PEOE_VSA12,RDKIT_PEOE_VSA13,RDKIT_PEOE_VSA14,RDKIT_PEOE_VSA2,RDKIT_PEOE_VSA3,RDKIT_PEOE_VSA4,RDKIT_PEOE_VSA5,RDKIT_PEOE_VSA6,RDKIT_PEOE_VSA7,RDKIT_PEOE_VSA8,RDKIT_PEOE_VSA9,RDKIT_SMR_VSA1,RDKIT_SMR_VSA10,RDKIT_SMR_VSA2,RDKIT_SMR_VSA3,RDKIT_SMR_VSA4,RDKIT_SMR_VSA5,RDKIT_SMR_VSA6,RDKIT_SMR_VSA7,RDKIT_SMR_VSA8,RDKIT_SMR_VSA9,RDKIT_SlogP_VSA1,RDKIT_SlogP_VSA10,RDKIT_SlogP_VSA11,RDKIT_SlogP_VSA12,RDKIT_SlogP_VSA2,RDKIT_SlogP_VSA3,RDKIT_SlogP_VSA4,RDKIT_SlogP_VSA5,RDKIT_SlogP_VSA6,RDKIT_SlogP_VSA7,RDKIT_SlogP_VSA8,RDKIT_SlogP_VSA9,RDKIT_TPSA,RDKIT_EState_VSA1,RDKIT_EState_VSA10,RDKIT_EState_VSA11,RDKIT_EState_VSA2,RDKIT_EState_VSA3,RDKIT_EState_VSA4,RDKIT_EState_VSA5,RDKIT_EState_VSA6,RDKIT_EState_VSA7,RDKIT_EState_VSA8,RDKIT_EState_VSA9,RDKIT_VSA_EState1,RDKIT_VSA_EState10,RDKIT_VSA_EState2,RDKIT_VSA_EState3,RDKIT_VSA_EState4,RDKIT_VSA_EState5,RDKIT_VSA_EState6,RDKIT_VSA_EState7,RDKIT_VSA_EState8,RDKIT_VSA_EState9,RDKIT_FractionCSP3,RDKIT_HeavyAtomCount,RDKIT_NHOHCount,RDKIT_NOCount,RDKIT_NumAliphaticCarbocycles,RDKIT_NumAliphaticHeterocycles,RDKIT_NumAliphaticRings,RDKIT_NumAromaticCarbocycles,RDKIT_NumAromaticHeterocycles,RDKIT_NumAromaticRings,RDKIT_NumHAcceptors,RDKIT_NumHDonors,RDKIT_NumHeteroatoms,RDKIT_NumRotatableBonds,RDKIT_NumSaturatedCarbocycles,RDKIT_NumSaturatedHeterocycles,RDKIT_NumSaturatedRings,RDKIT_RingCount,RDKIT_MolLogP,RDKIT_MolMR,RDKIT_fr_C_O,RDKIT_fr_C_O_noCOO,RDKIT_fr_aldehyde,RDKIT_fr_allylic_oxid,RDKIT_fr_ester,RDKIT_fr_ether,RDKIT_fr_lactone,STERIC_backbone_length,STERIC_ratioSideChainContainingAtoms,STERIC_wienerIndex,STERIC_chiralCenters,STERIC_radiusGyration,STERIC_spherocity,STERIC_vdwVolume,STERIC_totalVolume,STERIC_numBridgeheadAtoms,STERIC_numStereocenters,dS (J/mol/K),BASE_Monomer_State_g,BASE_Monomer_State_l,BASE_Monomer_State_s,BASE_poly_type_ROMP,BASE_poly_type_ROP,BASE_poly_type_ROP-S,BASE_poly_type_Vinyl,BASE_poly_type_cationic,BASE_poly_type_cyclic,BASE_poly_type_ionic,BASE_poly_type_misc,BASE_poly_type_vinyl,BASE_Polymer_State_g,BASE_Polymer_State_s,BASE_Polymer_State_s 
11,1.33,-0.04,-0.49,1.02,3.12,0.16,0.47,7.58,0.025,1.6687032246287632,1.9652780507178151,0.4416797704150675,-16.9,-32.51,-0.0524,2.96,0.39,0.9681,0.7788,0.0,0.7214,6.8886,1.4689,0.9427,0.926,0.0037,0.5159,6.4079,1.4689,5.726481481481482,5.726481481481482,0.416857520786092,0.416857520786092,0.6400735545636707,16.615384615384617,174.243,160.13099999999997,174.104465068,68,0,0.0720461072923307,-0.3729003368177386,0.3729003368177386,0.0720461072923307,1.0769230769230769,1.7692307692307692,2.4615384615384617,16.485918290643827,10.208192330964966,2.0907135764780715,-2.1004706946059333,2.147818083253569,-2.068835846881238,5.131021688073495,0.0495308998227323,2.6889513315807085,1.795475220561769,268.43576775728627,8.932875131431278,7.648370787540515,7.648370787540515,6.449489742783179,4.754940883295348,4.754940883295348,3.3614203031277725,3.3614203031277725,2.2931425391787887,2.2931425391787887,1.5166308900270775,1.5166308900270775,-1.08,2054.358817327661,8.515232389843668,4.239941415620818,2.4272252591304655,79.03916684967001,4.736862953800049,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.483875555975814,18.405094737549017,0.0,12.71084835226122,4.736862953800049,0.0,0.0,0.0,0.0,25.55249159811324,0.0,48.04732704767281,0.0,0.0,0.0,0.0,0.0,0.0,6.103966387748303,11.343744918312968,0.0,18.405094737549017,42.483875555975814,0.0,0.0,0.0,9.23,0.0,0.0,0.0,0.0,6.103966387748303,19.448525210364934,5.563451491696996,0.0,18.19910120538483,24.284774350590983,4.736862953800049,5.726481481481482,0.0,0.0,0.0,1.258703703703704,0.0,10.321991213151929,6.9495828609221455,0.7432407407407406,0.0,0.3333333333333333,13,0,1,1,0,1,1,0,1,1,0,1,3,0,0,0,2,2.921800000000002,53.39300000000003,0,0,0,0,0,1,0,7,0.53,426.0,0,3.1088110687075994,0.3516645668485209,317.5773181660851,1784.3576065957266,0,0,-59.6,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
12,1.33,-0.04,-0.49,1.02,3.12,0.16,0.47,7.58,0.125,0.2912772836241895,0.4442367288347855,0.084803867677895,-17.84,-29.47,-0.039,3.13,0.55,0.3277,0.2685,0.0,0.0826,2.5605,0.6615,0.3264,0.2325,0.0,0.086,2.3094,0.6615,2.236111111111111,2.236111111111111,1.3194444444444444,1.3194444444444444,0.3790824277485866,20.8,68.119,60.05499999999999,68.062600256,28,0,-0.0347785626624406,-0.0885278779288748,0.0885278779288748,0.0347785626624406,1.0,1.6,1.8,13.908955829948088,10.36872159842522,1.8438377344047745,-1.6866606756717886,2.045512307816636,-1.4971461890918878,4.876292770651706,0.9293512716877672,1.760495029766198,2.3238508690240818,38.0,3.5355339059327378,3.276020881938894,3.276020881938894,2.5,2.1498299142610593,2.1498299142610593,1.4023081805739313,1.4023081805739313,0.9082482904638628,0.9082482904638628,0.5892556509887895,0.5892556509887895,-0.26,22.886435386960574,2.950970464135022,1.2497295661307843,0.5039801313892006,32.5035852997025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.152040213667762,19.26246486877803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26246486877803,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26246486877803,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26246486877803,0.0,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,0.0,0.0,0.6,5,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1.7265,22.990999999999993,0,0,0,2,0,0,0,7,0.0,56.0,0,1.3876506695739594,0.3335311634847065,122.14512237157116,686.2913871522023,0,0,-54.2,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
13,1.33,-0.04,-0.49,1.02,3.12,0.16,0.47,7.58,0.061,1.6687032246287632,1.652981297120783,0.4416797704150675,-16.36,-33.37,-0.0571,2.87,0.29,0.9681,0.7788,0.0,0.7214,6.8886,1.4689,0.9427,0.926,0.0037,0.5159,6.4079,1.4689,6.239583333333334,6.239583333333334,0.3428472222222221,-1.5099228395061732,0.4851409666778326,19.76923076923077,198.382,176.20599999999996,198.143991854,76,0,0.1919488567952847,-0.4133158035265802,0.4133158035265802,0.1919488567952847,1.1538461538461535,1.6153846153846154,2.0,28.351739990091815,10.248971107401164,2.385005892947724,-2.3798545595258025,2.380093653714589,-2.42911723297608,6.736705160442723,0.1937884637435682,2.3548924036841066,2.5107115959650006,192.6260435051196,10.112884175122366,9.554512660405836,10.554512660405836,5.828298261984863,5.156152900816233,8.064401191280096,5.442979002787796,10.199301989342972,3.232096326714742,7.767057746732663,1.2819047422640408,2.6612415559205225,-0.0831168831168831,673.4992274536545,10.994301174393671,3.5802821338330166,2.6786694810285514,83.31109898987438,4.426005026119251,0.0,8.317393252699539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.923251812739636,30.973930576601433,0.0,6.103966387748303,4.426005026119251,8.317393252699539,0.0,0.0,0.0,57.84910856342161,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,14.42135964044784,4.426005026119251,0.0,33.61285484492389,12.152040213667762,18.132287330749413,0.0,0.0,9.23,8.317393252699539,0.0,0.0,0.0,11.142231011135545,12.84164324585202,0.0,0.0,0.0,46.01727452010181,4.426005026119251,6.239583333333334,0.0,0.0,0.3428472222222221,0.0,0.0,0.0,7.1760570987654315,11.529212962962964,-1.5099228395061732,0.8181818181818182,13,0,1,1,0,1,0,0,0,1,0,2,2,0,0,0,1,3.7268000000000026,60.444000000000045,0,0,0,0,0,0,0,7,0.53,378.0,0,2.7748585912498993,0.5414605770182881,317.5773181660851,1784.3576065957266,0,0,-58.5,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
14,1.33,-0.04,-0.49,1.02,3.12,0.16,0.47,7.58,0.032,0.9748782750105432,1.844922277738528,0.7148519995897616,-17.82,-31.37,-0.0455,3.12,0.55,0.385,0.9656,0.0,0.506,4.4383,1.0177,0.4002,0.7879,-0.0044,0.5186,3.9462,1.0177,10.751851851851852,10.751851851851852,0.0833333333333328,-0.0833333333333328,0.3885522507525229,18.333333333333332,126.155,116.075,126.06807956,50,0,0.3087820510087051,-0.4687754446870842,0.4687754446870842,0.3087820510087051,1.5555555555555556,2.111111111111111,2.5555555555555554,16.52396781389327,10.098156842786498,2.182454653822524,-2.0320840310772703,2.1769115167468063,-2.11543318831174,5.726893621413163,-0.144481080692568,2.366360293385074,2.3614550208789806,129.85157716108912,6.69023444431199,5.462760950869699,5.462760950869699,4.342535255101096,3.071498210711325,3.071498210711325,2.16289220560152,2.16289220560152,1.5423855842358496,1.5423855842358496,0.9763247442091846,0.9763247442091846,-0.79,177.4770220038805,6.331802679658953,2.6672700037699983,1.312742009375916,54.508536858046355,4.736862953800049,0.0,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,12.152040213667762,12.84164324585202,0.0,13.027703587438928,9.53140013787187,5.969305287951848,0.0,0.0,5.917906046161393,12.84164324585202,7.109797541277533,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,13.07910282922938,9.53140013787187,5.917906046161393,12.84164324585202,12.152040213667762,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,11.887211334113244,0.0,12.84164324585202,7.109797541277533,0.0,12.152040213667762,4.736862953800049,0.0,4.555185185185185,0.0,10.751851851851852,0.0,0.0,0.0231481481481481,0.0,5.738611111111111,0.0,1.4312037037037038,0.5714285714285714,9,0,2,1,0,1,0,0,0,2,0,2,1,0,0,0,1,1.1256,33.87999999999999,1,1,0,2,1,1,0,7,0.36,170.0,0,2.176930283753556,0.1859218298903481,219.86122026882808,1235.3244968739643,0,0,-62.2,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
15,1.33,-0.04,-0.49,1.02,3.12,0.16,0.47,7.58,0.04,3.999416654756364,4.132909035291847,1.7495275522870173,-18.78,-31.93,-0.0441,3.29,0.72,0.4942,0.9182,0.6038,0.5364,4.1251,0.8768,0.4789,0.8662,0.543,0.4652,3.6764,0.8768,10.161574074074077,10.161574074074077,0.1296296296296302,-0.6712962962962961,0.5143500433569308,19.5,112.128,104.06399999999998,112.052429496,44,0,0.3066201258202647,-0.4810099872258449,0.4810099872258449,0.3066201258202647,1.5,2.0,2.25,16.36647291199013,10.10069897268406,2.162802280092414,-1.971572644449512,2.1627035514504813,-2.0782578826314406,5.70469851388913,-0.1407702200266382,2.1159680315697544,2.4059327543965696,118.49022499567306,5.983127663125442,4.501726255905793,4.501726255905793,3.8045304526403103,2.68273257276551,2.68273257276551,1.9779701346296057,1.9779701346296057,1.357108639873147,1.357108639873147,0.8188422880165263,0.8188422880165263,-0.79,93.1025933890692,5.348696255201109,1.987228405606425,0.8858300949406248,47.82428326633889,5.106527394840706,0.0,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,12.152040213667762,12.84164324585202,0.0,5.917906046161393,9.901064578912528,5.969305287951848,0.0,0.0,5.917906046161393,12.84164324585202,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,11.075832682792557,4.794537184071822,5.917906046161393,12.84164324585202,12.152040213667762,0.0,0.0,0.0,37.3,5.969305287951848,4.794537184071822,0.0,5.917906046161393,0.0,12.84164324585202,0.0,0.0,12.152040213667762,0.0,5.106527394840706,0.0,0.0,10.161574074074077,8.37324074074074,0.0,-0.8009259259259263,0.0,5.266111111111111,0.0,0.0,0.5,8,1,2,1,0,1,0,0,0,1,1,2,1,0,0,0,1,1.0372,29.49979999999999,1,0,0,2,0,0,0,7,0.3,131.0,0,1.9531690245131952,0.2414343199206548,195.43219579451383,1098.0662194435238,0,0,-56.3,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
16,1.33,-0.04,-0.49,1.02,3.12,0.16,0.47,7.58,0.022,0.8991782643673925,1.233779051547834,0.8689557992665,-16.83,-32.9,-0.0539,2.95,0.38,0.9535,1.3715,0.0,0.6703,7.4823,1.6255,0.9582,1.0666,0.0065,0.6824,7.1042,1.6255,11.556419595616024,11.556419595616024,0.0497335600907022,-0.079765684051398,0.5561223324829863,15.466666666666669,202.25299999999996,188.14099999999996,202.099379688,78,0,0.3093954936198865,-0.4605807571777989,0.4605807571777989,0.3093954936198865,1.2,1.8666666666666667,2.533333333333333,16.533562621653843,10.094217212893776,2.197994640603844,-2.088513291005078,2.1909242506859425,-2.141678577260503,5.729496143385182,-0.1489865120792837,2.806780979888794,1.8063247936972744,346.0585192955091,10.510225400620904,8.556619078004378,8.556619078004378,7.360173345306138,5.216162047958508,5.216162047958508,3.733041754617891,3.733041754617891,2.565120131529829,2.565120131529829,1.6562076063303437,1.6562076063303437,-1.5699999999999998,5198.158374754046,9.965190555980575,4.780935878272968,2.687702518898146,89.56563106411038,4.736862953800049,6.606881964512918,0.0,0.0,0.0,5.969305287951848,4.794537184071822,0.0,0.0,0.0,42.483875555975814,18.405094737549017,0.0,5.917906046161393,9.53140013787187,5.969305287951848,0.0,0.0,5.917906046161393,19.448525210364934,0.0,48.04732704767281,0.0,0.0,0.0,0.0,0.0,0.0,5.969305287951848,16.13828210238479,5.917906046161393,18.405094737549017,42.483875555975814,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,11.887211334113244,6.606881964512918,18.405094737549017,0.0,0.0,42.483875555975814,0.0,4.736862953800049,5.233055555555556,0.0,11.556419595616024,0.0,1.0387093726379444,-0.0300321239606957,9.757098607961703,5.726323066263543,0.3850925925925925,0.0,0.3076923076923077,15,0,2,1,0,1,1,0,1,2,0,2,3,0,0,0,2,2.6960000000000006,58.10200000000003,1,1,0,2,1,1,0,7,0.59,596.0,0,3.2919672204996724,0.2072910917712251,366.4353671147136,2058.874161456608,0,0,-81.4,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
17,1.33,-0.04,-0.49,1.02,3.12,0.16,0.47,7.58,0.05,1.4878635046556508,1.9483089433427472,0.7356091623680787,-17.85,-29.73,-0.0399,3.13,0.55,0.5592,0.4522,0.2406,0.4419,3.4125,0.7202,0.4927,0.614,0.3249,0.5473,2.9455,0.7202,8.666666666666668,8.666666666666668,0.0648148148148153,-0.0648148148148153,0.4281558525502135,22.833333333333332,84.118,76.05399999999999,84.057514876,34,0,0.0608537052628199,-0.392485132794324,0.392485132794324,0.0608537052628199,1.3333333333333333,1.8333333333333333,2.0,16.26593707366655,10.298282032333889,2.0149442573604146,-1.9155168951727015,2.065195871685011,-1.9527408202965164,4.9334894940964436,0.1894072451941548,1.863826390090816,2.319557069831222,58.33869642763737,4.405777393935816,3.5934779654419304,3.5934779654419304,2.893846850117352,2.224525384935947,2.224525384935947,1.5966325478469872,1.5966325478469872,0.9829840376538006,0.9829840376538006,0.6028413482147252,0.6028413482147252,-0.3,33.548875021634686,3.875438596491228,1.43334818445088,0.600868790376476,37.2978190518985,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.152040213667762,12.84164324585202,0.0,6.103966387748303,5.106527394840706,0.0,0.0,0.0,0.0,18.94560963360032,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,11.210493782589008,0.0,0.0,12.84164324585202,12.152040213667762,0.0,0.0,0.0,20.23,0.0,0.0,0.0,6.103966387748303,0.0,12.84164324585202,0.0,0.0,12.152040213667762,0.0,5.106527394840706,0.0,0.0,0.0,8.666666666666668,0.0,0.0,0.0,5.666666666666666,0.0,0.0,0.6,6,1,1,1,0,1,0,0,0,1,1,1,0,0,0,0,1,0.6973,24.38079999999999,0,0,0,0,0,0,0,7,0.12,75.0,0,1.5512313760348693,0.4136102349901317,146.5741468458854,823.5496645826429,0,0,-35.4,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
18,1.33,-0.04,-0.49,1.02,3.12,0.16,0.47,7.58,0.042,1.3112240880589845,1.8205790521415857,0.7315821530119053,-17.96,-29.7,-0.0394,3.15,0.57,0.5225,0.6651,0.2922,0.4528,3.8567,0.8611,0.489,0.683,0.3553,0.5213,3.4681,0.8611,8.52601851851852,8.52601851851852,0.3541666666666667,0.3541666666666667,0.4838817469745302,21.285714285714285,98.145,88.06499999999998,98.07316494,40,0,0.0464695944710785,-0.3960645546956637,0.3960645546956637,0.0464695944710785,1.4285714285714286,2.0,2.2857142857142856,16.25099771420117,10.113274100316495,2.0578105341806916,-1.9887313329263736,2.1505608208339915,-1.976224153360241,4.9304992639762615,0.23362141790497,2.139132575078347,2.217195202684269,68.24920506009684,5.112884175122364,4.300584746628477,4.300584746628477,3.431851652578137,2.6908025516694867,2.6908025516694867,1.9914086312015575,1.9914086312015575,1.3636977500564034,1.3636977500564034,0.8226465125545496,0.8226465125545496,-0.3,66.31310982742876,4.849253731343284,2.123680215888008,1.0309552120491483,43.66276116629511,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.152040213667762,18.75954929201341,6.606881964512918,0.0,5.106527394840706,0.0,0.0,0.0,5.917906046161393,12.84164324585202,6.606881964512918,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,11.713409359353625,0.0,5.917906046161393,12.84164324585202,12.152040213667762,0.0,0.0,0.0,20.23,0.0,0.0,0.0,0.0,12.52478801067431,12.84164324585202,0.0,0.0,0.0,12.152040213667762,5.106527394840706,0.0,0.0,0.0,8.52601851851852,0.0,0.5416666666666663,0.0,6.411481481481481,0.3541666666666667,0.0,0.6666666666666666,7,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,0.9449,28.94979999999999,0,0,0,2,0,0,0,7,0.22,102.0,0,1.8903801976071912,0.3776457822125822,171.0031713201996,960.8079420130832,0,0,-75.9,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
19,1.72,0.58,-0.69,0.97,0.35,0.19,0.41,8.93,0.0,1.6292707974699348,2.562738763846378,0.7998680955710458,-15.11,-28.86,-0.0461,2.65,1.67,0.7951,1.0216,0.0,0.5702,6.5083,1.5932,0.7846,0.9193,-0.0057,0.5556,6.0171,1.5932,11.2949111866969,11.2949111866969,0.3727777777777772,-0.3727777777777772,0.4069672270906552,9.642857142857142,190.242,176.12999999999997,190.099379688,74,0,0.3380274131648828,-0.4226268322942541,0.4226268322942541,0.3380274131648828,1.2857142857142858,1.7857142857142858,2.2142857142857144,16.536692326744355,10.124109857924102,2.0889390511994974,-2.08975238461252,2.2239103167991447,-2.094847476548752,5.886538538086123,-0.1296615079332363,2.107230054922333,2.9678744131826265,357.65816106661185,10.71517847069432,8.755654169683153,8.755654169683153,6.519744507803581,4.459942762145362,4.459942762145362,3.3907826091507203,3.3907826091507203,1.951984420576925,1.951984420576925,1.1399673748904944,1.1399673748904944,-1.5699999999999998,1131.5825394932926,10.510450522928398,4.092795761358688,2.222137664778961,84.206520103243,4.736862953800049,5.749511833283905,0.0,0.0,0.0,5.969305287951848,0.0,4.794537184071822,0.0,0.0,24.778036888983326,31.898114582465865,5.5731045300692665,0.0,9.53140013787187,5.969305287951848,0.0,0.0,0.0,20.771211599071872,0.0,41.478044402446585,0.0,5.749511833283905,4.736862953800049,0.0,5.749511833283905,0.0,5.969305287951848,4.794537184071822,13.847474399381248,18.050640183084617,30.351141419052592,0.0,0.0,0.0,26.3,0.0,4.794537184071822,0.0,5.969305287951848,11.322616363353172,11.126902983393991,0.0,6.923737199690624,32.046575604766076,6.578935683598497,4.736862953800049,5.198888888888889,0.0,11.2949111866969,0.0,2.325789871504158,0.2665740740740749,5.754802059712774,0.0,8.992367252456539,0.0,0.25,14,0,2,0,0,0,1,0,1,2,0,2,2,0,0,0,1,2.7849400000000015,56.36500000000003,1,1,0,0,1,1,0,4,0.75,435.0,0,2.693096943805247,0.2476293260374688,342.00634264039934,1921.6158840261671,0,1,-100.7,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False
21,-0.02,2.01,0.33,0.99,9.25,-0.07,1.86,36.91,0.077,1.139653368677885,1.069263719227078,0.4511503815113026,0.0,0.0,0.0,0.0,0.0,0.2035,0.5427,0.0,0.5902,1.9843,0.5401,0.2964,0.6291,0.0013,0.5902,1.9666,0.5401,4.722222222222222,4.722222222222222,0.5,0.5,0.4020858486861461,24.0,74.079,68.03099999999999,74.036779432,30,0,0.1464394324191029,-0.3530353505749712,0.3530353505749712,0.1464394324191029,1.0,1.6,1.8,16.698609438497524,10.818323674812095,1.9337160677127976,-1.756456180302733,1.854005964641221,-1.7851652399528806,4.284050992824092,0.0691931663295815,1.760495029766198,2.083333333333333,16.464393446710154,3.5355339059327378,2.9378169244873686,2.9378169244873686,2.5,1.6547005383792517,1.6547005383792517,0.934347711125484,0.934347711125484,0.5386751345948129,0.5386751345948129,0.2946278254943948,0.2946278254943948,-0.08,22.886435386960574,3.1232520325203255,1.3807707052680285,0.596977989292088,30.690394562107297,9.473725907600098,6.792942306099827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.213763929025836,9.473725907600098,0.0,0.0,0.0,0.0,0.0,20.006706235125662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.006706235125662,9.473725907600098,0.0,0.0,0.0,0.0,0.0,0.0,18.46,0.0,0.0,0.0,0.0,6.792942306099827,13.213763929025836,0.0,0.0,0.0,0.0,9.473725907600098,9.444444444444445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0555555555555554,0.0,1.0,5,0,2,0,1,1,0,0,0,2,0,2,0,0,1,1,1,-0.0092999999999999,16.771000000000004,0,0,0,0,0,2,0,7,0.0,56.0,0,1.298975793694464,0.4403284715993924,122.14512237157116,686.2913871522023,0,0,-78.0,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
22,1.72,0.58,-0.69,0.97,0.35,0.19,0.41,8.93,0.027,1.8357137706719409,1.201406622521354,0.3688624543526791,-13.92,-28.19,-0.0479,2.44,1.46,0.7513,0.7007,0.0,0.6721,9.1799,2.3611,0.5849,0.7735,0.0115,0.7558,8.4563,2.3611,6.436574074074075,6.436574074074075,0.258240740740741,-0.258240740740741,0.6313651691805039,31.473684210526315,266.42499999999995,236.18499999999997,266.2245802,110,0,0.1687911755341699,-0.3439761485591321,0.3439761485591321,0.1687911755341699,0.8947368421052632,1.368421052631579,1.7894736842105263,16.751567012350364,10.007608728229282,2.4532318868342826,-2.281325847975036,2.4023801679821895,-2.308706006762395,4.932059842650242,-0.1864523644235954,2.7278818499819253,1.9949935131583576,256.98665217157156,13.55419547499092,12.696965469551708,12.696965469551708,9.294753619934976,8.300632983336655,8.300632983336655,6.056501084375579,6.056501084375579,4.371810900204129,4.371810900204129,3.2305598086312455,3.2305598086312455,-0.34,25642.089389830096,15.0565687284032,7.444360383916058,4.0601478987613495,118.10414997794636,9.473725907600098,0.0,5.7871111525705965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.84115785890103,38.524929737556064,12.84164324585202,12.207932775496603,9.473725907600098,0.0,0.0,0.0,0.0,96.05073455670856,0.0,12.152040213667762,0.0,0.0,0.0,0.0,0.0,0.0,17.995043928067204,9.473725907600098,0.0,78.05569062864136,12.152040213667762,0.0,0.0,0.0,18.46,0.0,0.0,0.0,5.7871111525705965,12.207932775496603,38.524929737556064,25.68328649170404,0.0,0.0,25.99951461304901,9.473725907600098,12.87314814814815,0.0,0.0,0.0,0.0,-0.258240740740741,0.0,16.810640747039557,4.491118512219702,0.0,0.8823529411764706,19,0,2,1,1,2,0,0,0,2,0,2,6,0,1,1,2,4.977300000000005,79.13500000000006,0,0,0,2,0,2,0,10,0.52,975.0,0,3.3546645955215215,0.2222204084388576,464.1514650119705,2607.90727117837,0,2,-20.9,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
